"PART_SEQ";"PART_LEVEL";"PART_ID";"PART_NAME_L";"PART_PARENT_NAME_L";"REMA_CONCENTRATION";"REMA_DATE";"STAT_ID";"STAT_CODE";"STAT_NAME_I";"STAT_NAME_D"
2;1;1320;Aceraceae;Polline;0;03.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;04.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;05.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;06.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;07.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;08.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;09.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;10.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;11.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;12.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;13.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;14.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;15.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;16.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;17.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;18.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;19.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;20.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;21.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;22.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;23.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;24.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;25.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;26.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;27.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;28.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;29.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;30.09.2019 00:00:00;69;FI1;Firenze;
2;1;1320;Aceraceae;Polline;0;01.10.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;1,59;03.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;9,96;04.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;6,38;05.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;1,99;06.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;7,97;07.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;3,19;08.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;4,78;09.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;2,79;10.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;3,19;11.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;9,16;12.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;3,98;13.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;3,19;14.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;3,59;15.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;5,98;16.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;7,17;17.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;3,19;18.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,40;19.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;1,59;20.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;1,99;21.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,40;22.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0;23.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,40;24.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;1,59;25.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;2,39;26.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;3,59;27.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;1,20;28.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;1,20;29.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,80;30.09.2019 00:00:00;69;FI1;Firenze;
6;1;1327;Amaranthaceae;Polline;0,80;01.10.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;03.09.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;04.09.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;05.09.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;06.09.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;07.09.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;08.09.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;09.09.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;10.09.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;11.09.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;12.09.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;13.09.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;14.09.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;15.09.2019 00:00:00;69;FI1;Firenze;
10;2;1374;Alnus;Betulaceae;0;16.09.2019 00:00:00;69;FI1;Firenze;
